SPSS_id,source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,phot_variable_flag,non_single_star,has_xp_continuous,phot_bp_n_obs,phot_rp_n_obs,namecsv,SIMBAD,bestfitFLAG,ratioR,chiT,chiTadj,rchi2,rchi2adj,rchi2Badj,rchi2Radj,flaggap
HD_125560,1232381564974461184,  4.4802999,  5.0990152,  3.7383308,  1.3606844,NOT_AVAILABLE,      0,True, 50, 49,125560.fits.csv,OK,  0,     0.98,     0.05,     0.04,    18.07,    18.06,    24.10,     0.66 , 0
HD_126141,1255848853963056128,  6.1236978,  6.3181429,  5.7812247,  0.5369182,NOT_AVAILABLE,      0,True, 33, 30,126141.fits.csv,OK,  0,     0.90,     0.09,     0.05,     7.38,     4.85,     1.82,     1.88 , 0
HD_126327,1256239111870681600,  4.3706260,  7.8426576,  2.9362445,  4.9064131,VARIABLE,      0,True, 34, 33,126327.fits.csv,SAT,  0,     0.67,     1.12,     0.57,     6.17,     5.36,     5.19,     3.53 , 0
HD_126661,1239044708517928064,  5.3616366,  5.4690099,  5.1590896,  0.3099203,NOT_AVAILABLE,      0,True, 39, 38,126661.fits.csv,OK,  0,     0.83,     0.13,     0.13,    15.10,    11.91,    16.37,     2.98 , 0
HD_126778,1283756555019878528,  7.9291096,  8.4103251,  7.2783422,  1.1319828,NOT_AVAILABLE,      0,True, 64, 61,126778.fits.csv,OK,  0,     0.97,     0.05,     0.04,    17.86,    17.82,    24.64,     0.88 , 0
HD_127334,1491593733326694912,  6.2005692,  6.5403895,  5.6854386,  0.8549509,NOT_AVAILABLE,      0,True, 51, 46,127334.fits.csv,OK,  1,     0.97,     0.04,     0.04,     4.58,     4.43,     0.73,     1.41 , 0
HD_127665,1284537517514584704,  3.1642871,  3.9663963,  2.4965630,  1.4698334,NOT_AVAILABLE,      0,True, 57, 58,127665.fits.csv,SAT,  0,     0.99,     0.11,     0.10,     4.65,     4.62,     3.78,     1.31 , 0
HD_128000,1610185648748288000,  5.1449223,  5.9944453,  4.2366953,  1.7577500,NOT_AVAILABLE,      0,True, 41, 40,128000.fits.csv,OK,  1,     1.07,     0.07,     0.04,     5.17,     5.03,     0.83,     0.62 , 0
HD_128167,1284257623084916480,  4.3419638,  4.5513854,  4.0113702,  0.5400152,NOT_AVAILABLE,      0,True, 64, 57,128167.fits.csv,OK,  0,     0.96,     0.06,     0.04,    16.02,    15.66,    20.28,     1.88 , 0
HD_128385,1668986018773531776,  6.4709787,  6.7325630,  6.0441070,  0.6884561,NOT_AVAILABLE,      3,True, 32, 27,128385.fits.csv,BIN,  0,   657.20,     0.13,     0.15,    24.84,    24.74,     3.12,    27.27 , 1
HD_129132,1241620894326361344,  6.0387950,  6.2437930,  5.6744528,  0.5693402,NOT_AVAILABLE,      0,True, 57, 55,129132.fits.csv,BIN,  0,  1335.68,     0.28,     0.24,    89.26,    88.52,     4.92,   115.99 , 1
HD_12953,506778691804372736,  5.4767852,  5.8600993,  4.8882117,  0.9718876,VARIABLE,      0,True, 42, 39,12953.fits.csv,ESG,  0,    99.99,   -20.00,   -20.00,   -20.00,   -20.00,   -20.00,   -20.00 , 9
HD_129972,1234775751543356928,  4.3405294,  4.8312726,  3.7127426,  1.1185300,NOT_AVAILABLE,      0,True, 21, 19,129972.fits.csv,OK,  0,     0.98,     0.04,     0.03,     4.64,     4.60,     0.68,     0.73 , 0
HD_130025,1237414819968763776,  5.9281054,  6.3543248,  5.3322811,  1.0220437,NOT_AVAILABLE,      0,True, 23, 23,130025.fits.csv,OK,  0,  2266.84,     0.21,     0.21,    52.44,    52.44,     0.71,    69.76 , 1
HD_130948,1265976524286377856,  5.7293472,  6.0215082,  5.2628183,  0.7586899,NOT_AVAILABLE,      0,True, 39, 35,130948.fits.csv,VAR,  0,     0.89,     0.09,     0.06,     7.63,     5.34,     1.97,     1.92 , 0
HD_131111,1294461640747007104,  5.1765752,  5.7106490,  4.4908137,  1.2198353,NOT_AVAILABLE,      0,True, 51, 47,131111.fits.csv,OK,  1,     1.09,     0.07,     0.04,     7.34,     6.89,     1.11,     0.87 , 0
HD_131507,1617369857724283520,  5.0179338,  5.7388067,  4.1933899,  1.5454168,NOT_AVAILABLE,      0,True, 37, 39,131507.fits.csv,OK,  0,  1361.99,     0.21,     0.19,    48.17,    48.17,     0.85,    53.23 , 1
HD_132254,1592338513445876608,  5.5065575,  5.7651291,  5.0900726,  0.6750565,NOT_AVAILABLE,      0,True, 45, 39,132254.fits.csv,OK,  0,   624.41,     0.11,     0.11,    45.39,    45.39,     0.90,    48.38 , 1
HD_133208,1296713990316692096,  3.2449820,  3.8407385,  2.6519845,  1.1887541,NOT_AVAILABLE,      0,True, 39, 39,133208.fits.csv,SAT,  0,  2146.88,     0.31,     0.29,    41.75,    41.72,     3.83,    52.17 , 1
HD_134063,1262035427936249728,  7.5429392,  8.0237961,  6.8887696,  1.1350265,NOT_AVAILABLE,      0,True, 34, 32,134063.fits.csv,OK,  0,     1.11,     0.08,     0.07,    10.04,     9.49,    12.61,     1.40 , 0
HD_134083,1264630412816366720,  4.8022990,  5.0345430,  4.4395275,  0.5950155,NOT_AVAILABLE,      0,True, 61, 49,134083.fits.csv,OK,  1,     0.96,     0.04,     0.03,     7.52,     6.98,     1.26,     1.80 , 0
HD_134190,1600250049363008640,  4.9840565,  5.4716129,  4.3405471,  1.1310658,NOT_AVAILABLE,      0,True, 42, 38,134190.fits.csv,OK,  1,     0.99,     0.03,     0.03,     5.36,     5.33,     0.83,     0.64 , 0
HD_134474,1292359924270247168,  8.6572056,  9.0664253,  8.0797491,  0.9866762,NOT_AVAILABLE,      0,True, 56, 53,134474.fits.csv,OK,  0,  2406.53,     0.29,     0.26,    87.42,    87.32,    16.80,   113.79 , 1
HD_13475,520166963851585536,  5.8437843,  6.2176018,  5.2871418,  0.9304600,NOT_AVAILABLE,      0,True, 44, 40,13475.fits.csv,DMS,  0,    99.99,   -20.00,   -20.00,   -20.00,   -20.00,   -20.00,   -20.00 , 9
HD_135722,1278391075717325312,  3.2112799,  3.8648219,  2.6367016,  1.2281203,NOT_AVAILABLE,      0,True, 42, 42,135722.fits.csv,SAT,  0,     0.94,     0.14,     0.12,     4.02,     3.35,     4.00,     1.32 , 0
HD_136064,1645425614893967744,  5.0092583,  5.2925940,  4.5660295,  0.7265644,NOT_AVAILABLE,      0,True, 31, 27,136064.fits.csv,OK,  1,     0.98,     0.04,     0.03,     3.70,     3.44,     0.82,     0.94 , 0
HD_136512,1275235752223276288,  5.2196350,  5.7416940,  4.5459652,  1.1957288,NOT_AVAILABLE,      0,True, 78, 74,136512.fits.csv,OK,  1,     1.05,     0.05,     0.04,     7.51,     7.38,     0.85,     0.95 , 0
HD_136726,1696798367260229376,  4.5566783,  5.2732506,  3.7445815,  1.5286691,NOT_AVAILABLE,      0,True, 25, 24,136726.fits.csv,OK,  1,     0.93,     0.08,     0.04,     5.55,     5.35,     0.80,     0.89 , 0
HD_136729,1595903095782563072,  5.6268167,  5.6812072,  5.5188479,  0.1623592,NOT_AVAILABLE,      0,True, 28, 23,136729.fits.csv,DMS,  0,     1.01,     0.05,     0.05,     4.96,     4.90,     1.88,     1.63 , 0
HD_137510,1210681844007239040,  6.1168075,  6.4177327,  5.6493602,  0.7683725,NOT_AVAILABLE,      0,True, 31, 29,137510.fits.csv,OK,  0,  1832.80,     0.19,     0.19,    66.37,    66.37,    15.07,    88.01 , 1
HD_137759,1614731957531452544,  2.9729202,  3.7606664,  2.4086325,  1.3520339,NOT_AVAILABLE,      0,True, 43, 43,137759.fits.csv,VAR,  0,    99.99,   -20.00,   -20.00,   -20.00,   -20.00,   -20.00,   -20.00 , 9
HD_138481,1389780502781841536,  4.3609033,  5.2875195,  3.4130716,  1.8744478,NOT_AVAILABLE,      0,True, 32, 31,138481.fits.csv,OK,  0,     1.25,     0.18,     0.08,    11.70,    10.84,    12.58,     0.86 , 0
HD_139641,1389564345668389120,  4.9968581,  5.4675736,  4.3693204,  1.0982533,NOT_AVAILABLE,      0,True, 35, 33,139641.fits.csv,OK,  1,     0.93,     0.07,     0.04,     6.76,     5.97,     1.33,     0.80 , 0
HD_139669,1707279775385990016,  4.3747611,  5.2489929,  3.4617591,  1.7872338,NOT_AVAILABLE,      1,True, 23, 24,139669.fits.csv,VAR,  0,     1.12,     0.11,     0.06,     8.05,     7.84,     9.88,     0.75 , 0
HD_1406,2860806354984855808,  6.7233262,  7.3325448,  5.9774642,  1.3550806,NOT_AVAILABLE,      0,True, 39, 39,1406.fits.csv,OK,  0,     1.24,     0.04,     0.04,     3.80,     3.77,     0.67,     0.86 , 0
HD_141714,1222932018450870144,  4.3782544,  4.7829895,  3.7978666,  0.9851229,NOT_AVAILABLE,      0,True,122,117,141714.fits.csv,VAR,  0,     0.88,     0.11,     0.05,    12.86,    11.71,     1.76,     1.04 , 0
HD_142091,1372702716380418688,  4.5113430,  5.0258484,  3.8582332,  1.1676152,NOT_AVAILABLE,      0,True, 42, 42,142091.fits.csv,OK,  1,     0.94,     0.06,     0.04,     6.91,     6.67,     0.90,     1.03 , 0
HD_142373,1384195086792268800,  4.4242649,  4.7436700,  3.9592021,  0.7844679,NOT_AVAILABLE,      0,True, 32, 30,142373.fits.csv,OK,  0,     1.04,     0.04,     0.04,     4.98,     4.85,     2.56,     1.15 , 0
HD_142860,1193030490492925824,  3.6944261,  3.9963472,  3.2928677,  0.7034795,NOT_AVAILABLE,      0,True, 35, 34,142860.fits.csv,SAT,  0,     1.10,     0.07,     0.07,     8.47,     6.89,     4.41,     0.98 , 0
HD_142980,1192136759341170176,  5.2017417,  5.7801752,  4.4858065,  1.2943687,NOT_AVAILABLE,      0,True, 44, 42,142980.fits.csv,OK,  0,     1.14,     0.12,     0.07,    14.22,    13.90,    17.20,     0.88 , 0
HD_143107,1220404653534258816,  3.7562327,  4.4172277,  3.0029533,  1.4142745,NOT_AVAILABLE,      0,True, 70, 71,143107.fits.csv,SAT_Planet,  0,     1.10,     0.09,     0.06,     9.04,     8.78,     1.66,     0.65 , 0
HD_143393,1320400872393942784,  6.7815166,  7.3555746,  6.0609093,  1.2946653,NOT_AVAILABLE,      0,True, 56, 53,143393.fits.csv,OK,  1,     0.99,     0.04,     0.03,     4.95,     4.92,     0.65,     0.74 , 0
HD_143761,1323427759184545536,  5.2328000,  5.5536170,  4.7546616,  0.7989554,NOT_AVAILABLE,      0,True, 44, 36,143761.fits.csv,OK,  1,     1.01,     0.03,     0.03,     7.00,     7.00,     0.94,     1.59 , 0
HD_144585,4341501106288171008,  6.1604562,  6.4764872,  5.6737838,  0.8027034,NOT_AVAILABLE,      0,True, 27, 26,144585.fits.csv,OK,  0,     0.91,     0.08,     0.06,     9.36,     8.92,    12.60,     1.43 , 0
HD_14489,457487413730043904,  5.0571032,  5.2836876,  4.6745725,  0.6091151,VARIABLE,      0,True, 55, 52,14489.fits.csv,ESG,  0,    99.99,   -20.00,   -20.00,   -20.00,   -20.00,   -20.00,   -20.00 , 9
HD_145328,1378163509599547520,  4.4341764,  4.9649186,  3.7759244,  1.1889942,NOT_AVAILABLE,      0,True, 37, 37,145328.fits.csv,OK,  0,     0.93,     0.07,     0.05,     4.81,     4.39,     1.03,     1.32 , 0
HD_14625,2500840472982387200,  7.0717940,  7.5830460,  6.4057479,  1.1772981,NOT_AVAILABLE,      0,True, 22, 22,14625.fits.csv,OK,  0,  5764.03,     0.41,  4748.33,    52.18,    16.01,    15.93,    16.87 , 1
HD_14626,2500740279985357568,  7.1792593,  7.7312422,  6.4768786,  1.2543635,NOT_AVAILABLE,      0,True, 19, 20,14626.fits.csv,OK,  0,  6481.43,     0.44,  5115.91,    52.70,    18.98,    19.05,    20.32 , 1
HD_147394,1385978666451514112,  3.8871303,  3.8030870,  3.9738882, -0.1708012,NOT_AVAILABLE,      0,True, 25, 26,147394.fits.csv,SAT_VAR,  0,     0.94,     0.06,     0.05,     6.47,     4.76,     4.21,     2.90 , 0
HD_147677,1319135746826326016,  4.5926018,  5.0785570,  3.9566576,  1.1218994,NOT_AVAILABLE,      0,True, 44, 39,147677.fits.csv,DMS,  0,     0.95,     0.05,     0.04,     4.80,     4.66,     0.82,     0.86 , 0
HD_14770,355431809584909696,  4.9302106,  5.4189506,  4.2892127,  1.1297379,NOT_AVAILABLE,      0,True, 22, 20,14770.fits.csv,OK,  1,     1.04,     0.04,     0.04,     4.39,     4.39,     0.68,     0.74 , 0
HD_147700,6244910765107054848,  4.2125950,  4.7190499,  3.5443799,  1.1746700,NOT_AVAILABLE,      0,True, 33, 36,147700.fits.csv,OK,  0,    99.99,   -20.00,   -20.00,   -20.00,   -20.00,   -20.00,   -20.00 , 9
HD_148293,1649746523792049408,  4.9591694,  5.5127592,  4.2655544,  1.2472048,NOT_AVAILABLE,      0,True, 23, 22,148293.fits.csv,OK,  0,     0.91,     0.09,     0.06,     7.43,     7.22,     9.54,     0.89 , 0
HD_148513,4431639310048958208,  4.8786139,  5.6569748,  4.0087614,  1.6482134,NOT_AVAILABLE,      0,True, 28, 28,148513.fits.csv,OK,  0,     1.10,     0.09,     0.06,    10.38,    10.27,    13.29,     0.91 , 0
HD_148786,4325157278258097792,  4.0525284,  4.5076666,  3.4301026,  1.0775640,NOT_AVAILABLE,      0,True, 30, 33,148786.fits.csv,OK,  0,     0.92,     0.07,     0.04,     6.05,     5.73,     0.90,     0.90 , 0
HD_149161,4459409469075689216,  4.2325697,  5.0979395,  3.3347411,  1.7631984,NOT_AVAILABLE,      0,True, 48, 48,149161.fits.csv,OK,  0,     1.25,     0.17,     0.11,     8.01,     5.84,     2.42,     1.48 , 0
HD_14938,2490426551679224064,  7.0674901,  7.3252449,  6.6411028,  0.6841421,NOT_AVAILABLE,      2,True, 24, 23,14938.fits.csv,BIN,  0,     2.06,     0.06,     0.07,     4.79,     3.61,     3.69,     1.65 , 0
HD_149630,1357126587985743104,  4.1326818,  4.1715479,  4.1378694,  0.0336785,NOT_AVAILABLE,      0,True, 30, 29,149630.fits.csv,SAT_DMS,  0,     1.05,     0.04,     0.05,     4.61,     4.58,     3.75,     1.67 , 0
HD_149661,4358031335898505472,  5.5535517,  5.9706206,  4.9560113,  1.0146093,NOT_AVAILABLE,      0,True, 59, 54,149661.fits.csv,VAR,  0,     0.84,     0.14,     0.07,     9.09,     7.06,     1.78,     1.54 , 0
HD_149750,1327996504876043648,  8.4330482,  8.7501955,  7.9460158,  0.8041797,NOT_AVAILABLE,      0,True, 43, 43,149750.fits.csv,OK,  0,  6237.38,     0.54,  3177.03,   140.59,    34.13,    31.28,    30.92 , 1
HD_150012,4461228748502326016,  6.2026000,  6.4093056,  5.8417482,  0.5675573,NOT_AVAILABLE,      0,True, 56, 51,150012.fits.csv,OK,  1,     0.98,     0.03,     0.03,     4.87,     4.61,     0.86,     1.46 , 0
HD_150100,1425757966351711616,  5.5129099,  5.4856648,  5.5438752, -0.0582104,NOT_AVAILABLE,      0,True, 27, 24,150100.fits.csv,BIN,  0,     0.95,     0.06,     0.05,     5.79,     4.03,     1.94,     1.78 , 0
HD_150117,1425769751741972352,  5.4018469,  5.3644619,  5.4409266, -0.0764647,NOT_AVAILABLE,      0,True, 26, 29,150117.fits.csv,OK,  1,     0.94,     0.06,     0.05,     5.54,     3.41,     1.99,     1.50 , 0
HD_150177,4338289879498164608,  6.1956935,  6.4500718,  5.7680092,  0.6820626,NOT_AVAILABLE,      0,True, 49, 45,150177.fits.csv,OK,  0,     1.17,     0.10,     0.10,    16.84,    14.15,    20.12,     1.15 , 0
HD_150449,1430141169456065664,  4.9751239,  5.5108695,  4.2938085,  1.2170610,NOT_AVAILABLE,      0,True, 26, 24,150449.fits.csv,OK,  1,     0.98,     0.04,     0.03,     4.35,     4.29,     0.66,     0.74 , 0
HD_150453,4130337492996407808,  5.4319000,  5.6650362,  5.0459242,  0.6191120,NOT_AVAILABLE,      0,True, 43, 38,150453.fits.csv,OK,  1,     1.07,     0.04,     0.05,     6.40,     5.67,     2.83,     0.97 , 0
HD_150680,1312665361414730624,  2.7632272,  3.3292954,  2.4277432,  0.9015522,NOT_AVAILABLE,      0,True, 18, 18,150680.fits.csv,BIN_SAT,  0,     1.43,     0.51,     0.60,     0.91,     1.24,     1.72,     0.61 , 0
HD_150997,1352588216303348608,  3.2446299,  3.8565669,  2.6575513,  1.1990156,NOT_AVAILABLE,      0,True, 31, 31,150997.fits.csv,SAT,  0,     0.88,     0.19,     0.15,     5.54,     4.14,     5.05,     1.89 , 0
HD_151431,4385499262365681280,  6.0513449,  6.1205916,  5.8914351,  0.2291565,NOT_AVAILABLE,      0,True, 36, 34,151431.fits.csv,OK,  1,     1.09,     0.06,     0.07,     7.33,     5.95,     5.01,     1.62 , 0
HD_151769,4334491925818303488,  4.4982443,  4.7567396,  4.0999646,  0.6567750,NOT_AVAILABLE,      1,True, 52, 51,151769.fits.csv,OK,  0,     0.90,     0.09,     0.05,     8.21,     6.36,     1.53,     1.71 , 0
HD_151862,4449357115297455872,  5.9312329,  5.9253182,  5.9124494,  0.0128689,NOT_AVAILABLE,      0,True, 41, 37,151862.fits.csv,OK,  1,     0.92,     0.07,     0.06,     8.23,     5.52,     3.97,     2.54 , 0
HD_152569,4379253387782493184,  6.1959658,  6.3232679,  5.9456511,  0.3776169,NOT_AVAILABLE,      0,True, 40, 40,152569.fits.csv,VAR,  0,     0.92,     0.07,     0.06,     7.51,     4.38,     2.88,     2.53 , 0
HD_152601,4341074083458152704,  4.9138141,  5.4728942,  4.2300425,  1.2428517,NOT_AVAILABLE,      0,True, 38, 36,152601.fits.csv,OK,  0,     0.89,     0.10,     0.06,    16.64,    16.48,    22.69,     1.00 , 0
HD_152614,4447348307551626624,  4.3260579,  4.2960095,  4.3991380, -0.1031284,NOT_AVAILABLE,      0,True, 38, 32,152614.fits.csv,SAT,  0,     0.95,     0.05,     0.04,     7.05,     5.00,     2.28,     2.65 , 0
HD_152792,1357935759823973376,  6.6498613,  6.9727640,  6.1466079,  0.8261561,NOT_AVAILABLE,      0,True, 30, 30,152792.fits.csv,OK,  0,     1.06,     0.06,     0.05,     9.00,     8.76,    12.35,     1.00 , 0
HD_152815,4564651045592442368,  5.1342406,  5.6232295,  4.4895210,  1.1337085,NOT_AVAILABLE,      0,True, 48, 46,152815.fits.csv,OK,  1,     1.00,     0.03,     0.03,     5.53,     5.53,     0.89,     0.64 , 0
HD_15318,22745910577134848,  4.2553577,  4.2396884,  4.2805800, -0.0408916,NOT_AVAILABLE,      0,True, 12, 12,15318.fits.csv,SAT,  0,     1.01,     0.04,     0.04,     2.24,     2.31,     1.89,     1.64 , 0
HD_153653,4441159706357183488,  6.5265098,  6.6334581,  6.3006492,  0.3328090,NOT_AVAILABLE,      0,True, 45, 40,153653.fits.csv,DMS,  0,     1.03,     0.04,     0.05,     3.90,     4.02,     3.56,     1.86 , 0
HD_153808,1310284059748155136,  3.9134347,  3.8841422,  3.8757229,  0.0084193,NOT_AVAILABLE,      0,True, 37, 44,153808.fits.csv,SAT_BIN,  0,     0.97,     0.05,     0.04,     5.95,     5.03,     1.41,     2.32 , 0
HD_154278,4544568981106864128,  5.7662086,  6.2978239,  5.0758834,  1.2219405,NOT_AVAILABLE,      0,True, 65, 64,154278.fits.csv,OK,  1,     0.98,     0.04,     0.03,     8.83,     8.80,     0.75,     0.71 , 0
HD_154431,1338021473942133376,  6.0569277,  6.1408134,  5.8774962,  0.2633171,NOT_AVAILABLE,      0,True, 28, 26,154431.fits.csv,OK,  1,     1.04,     0.04,     0.05,     4.02,     3.81,     2.80,     1.56 , 0
HD_154445,4380019816106413952,  5.5619388,  5.6355743,  5.3791256,  0.2564487,NOT_AVAILABLE,      0,True, 41, 39,154445.fits.csv,OK,  0,     1.98,     0.28,     0.54,    56.55,    26.76,    38.17,     7.82 , 0
HD_154543,4391978997923649664,  7.4273610,  8.6280088,  6.3418074,  2.2862015,NOT_AVAILABLE,      1,True, 59, 57,154543.fits.csv,OK,  0, 17351.42,     0.70,  7344.99,   100.30,    17.49,    12.68,    19.14 , 1
HD_154660,4379894059463650688,  6.3156886,  6.4184260,  6.1011429,  0.3172832,NOT_AVAILABLE,      0,True, 44, 39,154660.fits.csv,OK,  0,     2.25,     0.32,     0.64,    57.74,    26.05,    36.81,     9.53 , 0
HD_155358,1334643739861016832,  7.1359410,  7.4149776,  6.6795654,  0.7354121,NOT_AVAILABLE,      0,True, 46, 46,155358.fits.csv,Planet,  0,     0.97,     0.07,     0.05,    12.09,    11.62,    16.33,     1.62 , 0
HD_155514,4571879578631697024,  6.1620889,  6.2645063,  5.9532557,  0.3112507,NOT_AVAILABLE,      0,True, 54, 53,155514.fits.csv,VAR,  0,    33.00,     0.04,     0.04,    14.72,    14.74,     2.18,    20.63 , 0
HD_15596,82712106524911104,  5.9593201,  6.4412389,  5.3002200,  1.1410189,NOT_AVAILABLE,      0,True, 20, 18,15596.fits.csv,BIN,  0,     1.27,     0.07,     0.06,     4.51,     3.51,     2.06,     1.51 , 0
HD_156164,4573412435280434560,  3.1308091,  3.3399329,  2.9954538,  0.3444791,NOT_AVAILABLE,      0,True, 45, 44,156164.fits.csv,SAT_BIN,  0,     0.07,  2858.92,     0.80,   191.27,    56.55,    44.33,    58.15 , 0
HD_157089,4387079367952007168,  6.8062816,  7.1006455,  6.3318672,  0.7687783,NOT_AVAILABLE,      0,True, 59, 61,157089.fits.csv,OK,  0,     1.06,     0.05,     0.05,    21.29,    21.27,    30.80,     1.20 , 0
HD_157198,4570163825096824448,  5.1061268,  5.1114817,  5.0815153,  0.0299664,NOT_AVAILABLE,      0,True, 54, 48,157198.fits.csv,OK,  1,     0.95,     0.06,     0.05,     9.15,     7.39,     3.39,     2.13 , 0
HD_157214,1333760419707327744,  5.2098746,  5.5371356,  4.7165251,  0.8206105,NOT_AVAILABLE,      0,True, 36, 32,157214.fits.csv,OK,  0,     1.06,     0.05,     0.05,    12.67,    12.58,    17.12,     1.29 , 0
HD_157373,1365907528362717568,  6.2444720,  6.4631462,  5.8653970,  0.5977492,NOT_AVAILABLE,      2,True, 31, 31,157373.fits.csv,OK,  0,     0.98,     0.06,     0.05,    11.26,    11.06,    15.42,     1.35 , 0
HD_157466,4570293086432167168,  6.7472563,  7.0107818,  6.3052492,  0.7055326,NOT_AVAILABLE,      0,True, 61, 53,157466.fits.csv,OK,  0,  1704.54,     0.20,     0.19,    67.29,    67.26,    17.80,    89.21 , 1
HD_157740,4544081656938192000,  5.7325335,  5.7613201,  5.6427994,  0.1185207,NOT_AVAILABLE,      0,True, 36, 33,157740.fits.csv,OK,  1,     0.97,     0.05,     0.05,     5.56,     4.32,     1.84,     1.72 , 0
HD_157741,4543892025542175360,  6.3912735,  6.3659377,  6.3971105, -0.0311728,NOT_AVAILABLE,      0,True, 43, 40,157741.fits.csv,OK,  1,     0.99,     0.04,     0.04,     5.17,     4.58,     2.32,     1.49 , 0
HD_157910,1337327682103944576,  6.0347776,  6.4634628,  5.4352293,  1.0282335,NOT_AVAILABLE,      0,True, 29, 26,157910.fits.csv,OK,  1,     0.96,     0.05,     0.03,     6.74,     6.58,     0.75,     0.77 , 0
HD_15798,5145955421492456960,  4.5949807,  4.8533463,  4.2159724,  0.6373739,NOT_AVAILABLE,      0,True, 23, 24,15798.fits.csv,DMS,  0,     1.00,     0.05,     0.04,     1.93,     1.27,     1.22,     0.87 , 0
HD_158148,4554885831852855808,  5.4933686,  5.4262228,  5.5826364, -0.1564136,NOT_AVAILABLE,      0,True, 70, 60,158148.fits.csv,BIN,  0,     1.00,     0.03,     0.03,     5.74,     5.62,     1.74,     3.00 , 0
